n,regime,scenario,delta,in_general,in_frontier,design_scope,method,n_total,n_raw_success,raw_success_rate,raw_failure_rate,n_minimal_usable,minimal_usability_rate,n_nonusable,nonusable_rate,n_support_adequate,support_adequacy_rate,n_rbc_support_adequate,rbc_support_adequacy_rate,n_formal_support_ok,formal_support_ok_rate,n_frontier_display_ok,frontier_display_ok_rate,coverage_conditional_on_raw_success,coverage_conditional_on_minimal_usable,coverage_unconditional,coverage,coverage_mc_se,bias,abs_bias_over_avg_se,sd,rmse,avg_length,median_length,p90_length,p95_length,p99_length,trimmed_mean_length,pathological_length_rate,avg_estimate,avg_se,miss_below_rate,miss_above_rate,avg_h_left,avg_h_right,avg_b_left,avg_b_right,avg_local_support_score,avg_min_unique_h,avg_min_unique_b,avg_unique_h_left,avg_unique_h_right,avg_unique_b_left,avg_unique_b_right,avg_h_over_delta_left,avg_h_over_delta_right,avg_b_over_delta_left,avg_b_over_delta_right,avg_nearest_support_distance,avg_mass_share_h_left,avg_mass_share_h_right,avg_mass_share_b_left,avg_mass_share_b_right,avg_bias_bound,delta_plot,delta_label_plot,coverage_display_ok,min_display_usable
750,fixed_delta_0.05,F_delta_0.05,0.05,True,False,general,RBC MSE,5000,4993,0.9986,0.0013999999999999568,4991,0.9982,9,0.0018000000000000238,4991,0.9982,19,0.0038,4991,0.9982,0,0.0,0.9240937312237132,0.9240633139651373,0.9224,0.9240633139651373,0.003749582378372696,0.02299359693556657,0.31985414641553456,0.07338228097259726,0.07689333993827625,0.28179482663447053,0.2791933809815754,0.322219554177364,0.33830865816975253,0.37357712943770466,0.28139455852487755,0.0004,-3.4270064030644343,0.07188775632032834,0.06371468643558405,0.012221999599278702,0.09731752068129161,0.09731752068129161,0.22323828566723178,0.22323828566723178,2.0036050470658924,2.0036050470658924,4.425796114560384,2.0036050470658924,2.0036050470658924,4.425796114560384,4.425796114560384,1.9463504136258332,1.9463504136258332,4.464765713344637,4.464765713344637,0.024999999999999998,0.9603957025679596,0.9512910585026699,0.9645955737715718,0.9446706688868829,,0.05,0.05,True,30
1000,continuous,C0_continuous,,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,5000,1.0,0.9266,0.9266,0.9266,0.9266,0.003688155094352731,0.005725884755764677,0.0930079439841172,0.06365516135590313,0.06390582858839175,0.24132407233606082,0.23615771872767594,0.3000406844224266,0.32602650090769486,0.3808654710035543,0.24044209034760486,0.0,-3.444274115244235,0.06156339459285839,0.0442,0.0292,0.08438303744298338,0.08438303744298338,0.1966891899565957,0.1966891899565957,46.8462,46.8462,98.5532,57.1004,47.9422,146.6756,98.5662,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0,True,30
1000,fixed_delta_0.01,F_delta_0.01,0.01,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,5000,1.0,0.9268,0.9268,0.9268,0.9268,0.0036835243992676373,0.006578917439102456,0.10663843700890256,0.06312257097888145,0.0634582085301898,0.24183477551957802,0.23515718179159822,0.3013087490721863,0.3268329575848413,0.3794726601168058,0.24092630457838665,0.0,-3.443421082560898,0.061693678411220754,0.0456,0.0276,0.0869170506763618,0.0869170506763618,0.2004153207131599,0.2004153207131599,8.6486,8.6486,19.8522,8.6784,8.658,20.023,19.863,8.691705067636184,8.691705067636184,20.041532071315995,20.041532071315995,0.005,0.8502683313222559,0.8204733028145876,0.8654863129415764,0.8001110634312949,,0.01,0.01,True,30
1000,fixed_delta_0.015,F_delta_0.015,0.015,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,4961,0.9922,0.9282,0.9282,0.9282,0.9282,0.0036508837286333834,0.00710428173328294,0.11606090356161422,0.06362195762055882,0.06401105185606422,0.239945337421371,0.23369167402583008,0.2950210749455033,0.3186592576784473,0.3867115581970658,0.23869206972592016,0.0,-3.4428957182667173,0.06121167003935508,0.045,0.0268,0.08718213383875804,0.08718213383875804,0.20094967341154837,0.20094967341154837,5.8088,5.8088,13.3862,5.8094,5.8088,13.398,13.3864,5.812142255917207,5.812142255917207,13.396644894103225,13.396644894103225,0.0075,0.9000596381298573,0.8798494108746938,0.9102910718529156,0.8655298151160914,,0.015,0.015,True,30
1000,fixed_delta_0.02,F_delta_0.02,0.02,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,1868,0.3736,0.9284,0.9284,0.9284,0.9284,0.0036461881465442783,0.007455938232743097,0.1214977830100062,0.06419994943061035,0.06462507404345486,0.24055369645597874,0.2355143488288673,0.29151542690428395,0.3110458976374077,0.3513599362213028,0.23974756822286744,0.0,-3.442544061767257,0.06136686652240435,0.0456,0.026,0.08757063080062606,0.08757063080062606,0.20168503965185328,0.20168503965185328,4.365,4.365,10.0752,4.365,4.365,10.0754,10.0752,4.378531540031305,4.378531540031305,10.084251982592665,10.084251982592665,0.01,0.9250162657089368,0.9098370281231523,0.9327388389557749,0.8989706047678099,,0.02,0.02,True,30
1000,fixed_delta_0.025,F_delta_0.025,0.025,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,4997,0.9994,5000,1.0,18,0.0036,0.9294,0.9294,0.9294,0.9294,0.0036225858167888863,0.008909568311933444,0.1434272900608328,0.0641283384492263,0.06473794645341377,0.243502237290859,0.239277708831171,0.29257473387346544,0.3093735582442139,0.3489228197418244,0.2429331988705424,0.0,-3.4410904316880666,0.06211905912852824,0.0476,0.023,0.0880216162929456,0.0880216162929456,0.20242810459143215,0.20242810459143215,3.5206,3.5206,8.0992,3.5206,3.5206,8.0994,8.0992,3.5208646517178255,3.5208646517178255,8.097124183657288,8.097124183657288,0.012499999999999999,0.9400102570505562,0.927819158994086,0.9462267405484434,0.9191325500432231,,0.025,0.025,True,30
1000,fixed_delta_0.03,F_delta_0.03,0.03,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,4742,0.9484,5000,1.0,0,0.0,0.9362,0.9362,0.9362,0.9362,0.0034562858678066537,0.01017026619873263,0.16230081773371813,0.0650858170825405,0.06586919361232488,0.24563468922756856,0.2415858245895936,0.29105217985259985,0.30895650884353976,0.34268932649198647,0.24514528114386766,0.0,-3.4398297338012673,0.06266306196570536,0.0434,0.0204,0.08840559424929634,0.08840559424929634,0.2034196057680046,0.2034196057680046,2.9774,2.9774,6.7724,2.9774,2.9774,6.7726,6.7724,2.9468531416432127,2.9468531416432127,6.7806535256001546,6.7806535256001546,0.015,0.9501525385435844,0.9398774093208718,0.955224162033439,0.9325112747668065,,0.03,0.03,True,30
1000,fixed_delta_0.035,F_delta_0.035,0.035,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,2713,0.5426,5000,1.0,0,0.0,0.931,0.931,0.931,0.931,0.0035843827920577893,0.010620439119641199,0.16284912246583225,0.06724640821567208,0.06807326001536308,0.2556437254227688,0.2526246485769752,0.3008047872308788,0.3169138093820675,0.35136377829972315,0.2552237839634238,0.0,-3.4393795608803592,0.06521643444452394,0.0486,0.0204,0.0885386116127356,0.0885386116127356,0.20340204347084354,0.20340204347084354,2.5426,2.5426,5.8074,2.5426,2.5426,5.8074,5.8074,2.5296746175067324,2.5296746175067324,5.811486956309816,5.811486956309816,0.0175,0.9571896951793315,0.9483255116677232,0.9616157307077923,0.942146423404741,,0.035,0.035,True,30
1000,shrinking_delta,S_shrink_delta_0.0354,0.0353553390593273,True,False,general,RBC MSE,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,2482,0.4964,5000,1.0,0,0.0,0.9308,0.9308,0.9308,0.9308,0.003589188209052293,0.010671172743391922,0.16326659676019273,0.06744355614763073,0.06827589228201092,0.2562081241954709,0.2532204323862186,0.30062658175535945,0.31600102433720006,0.3524430521390925,0.25581050234760383,0.0,-3.4393288272566083,0.0653604163689761,0.0494,0.0198,0.08854762795633377,0.08854762795633377,0.2033729820561504,0.2033729820561504,2.4964,2.4964,5.7476,2.4964,2.4964,5.7476,5.7476,2.5045051274362855,2.5045051274362855,5.75225658888136,5.75225658888136,0.01767766953,0.9575513907156361,0.9488393756456437,0.9620036188211117,0.942738430326085,,0.0353553390593273,0.035,True,30
1000,fixed_delta_0.04,F_delta_0.04,0.04,True,False,general,RBC MSE,5000,5000,1.0,0.0,4999,0.9998,1,0.00019999999999997797,4999,0.9998,523,0.1046,4999,0.9998,0,0.0,0.933,0.9329865973194639,0.9328,0.9329865973194639,0.0035365269280588077,0.01386676860345717,0.2108165231587685,0.06681061812141763,0.06822794922131913,0.2578390596476965,0.2555886818595434,0.2957563054157557,0.3087163727215253,0.34236481810112473,0.25747543204176865,0.0002,-3.436133231396543,0.0657764789765266,0.04860972194438888,0.01840368073614723,0.08895451407049483,0.08895451407049483,0.2041881464396788,0.2041881464396788,2.1044,2.1044,5.1082,2.1044,2.1044,5.1082,5.1082,2.2238628517623713,2.2238628517623713,5.104703660991971,5.104703660991971,0.02,0.9623850883246851,0.955069376677859,0.9664274079760206,0.9493324501229957,,0.04,0.04,True,30
