n,regime,scenario,delta,in_general,in_frontier,design_scope,method,n_total,n_raw_success,raw_success_rate,raw_failure_rate,n_minimal_usable,minimal_usability_rate,n_nonusable,nonusable_rate,n_support_adequate,support_adequacy_rate,n_rbc_support_adequate,rbc_support_adequacy_rate,n_formal_support_ok,formal_support_ok_rate,n_frontier_display_ok,frontier_display_ok_rate,coverage_conditional_on_raw_success,coverage_conditional_on_minimal_usable,coverage_unconditional,coverage,coverage_mc_se,bias,abs_bias_over_avg_se,sd,rmse,avg_length,median_length,p90_length,p95_length,p99_length,trimmed_mean_length,pathological_length_rate,avg_estimate,avg_se,miss_below_rate,miss_above_rate,avg_h_left,avg_h_right,avg_b_left,avg_b_right,avg_local_support_score,avg_min_unique_h,avg_min_unique_b,avg_unique_h_left,avg_unique_h_right,avg_unique_b_left,avg_unique_b_right,avg_h_over_delta_left,avg_h_over_delta_right,avg_b_over_delta_left,avg_b_over_delta_right,avg_nearest_support_distance,avg_mass_share_h_left,avg_mass_share_h_right,avg_mass_share_b_left,avg_mass_share_b_right,avg_bias_bound,delta_plot,delta_label_plot,coverage_display_ok,min_display_usable
1000,fixed_delta_0.01,F_delta_0.01,0.01,True,False,general,Bias-aware/Honest,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,5000,1.0,0.996,0.996,0.996,0.996,0.0008926365441768563,0.0379351502472664,0.7063114183002478,0.06220899780401739,0.07285781385809868,0.3954757937763469,0.39029850093538654,0.47642589833884896,0.5049905171204936,0.5635072138599382,0.3945557314599202,0.0,-3.4120648497527335,0.05370881634415324,0.0016,0.0024,0.0869170506763618,0.0869170506763618,0.2004153207131599,0.2004153207131599,8.6486,8.6486,19.8522,8.6784,8.658,20.023,19.863,8.691705067636184,8.691705067636184,20.041532071315995,20.041532071315995,0.005,0.8502683313222559,0.8204733028145876,0.8654863129415764,0.8001110634312949,0.09247055120135678,0.01,0.01,True,30
1500,fixed_delta_0.01,F_delta_0.01,0.01,True,False,general,Bias-aware/Honest,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,5000,1.0,0.9966,0.9966,0.9966,0.9966,0.0008232180756032946,0.03220581048521775,0.6969058037810452,0.05221752696151769,0.061346059506395274,0.33484014968236553,0.3312537385055454,0.39209179580381,0.41016963004473334,0.4530724649506827,0.33438793895961205,0.0,-3.4177941895147828,0.04621257322077951,0.0018,0.0016,0.0792917467023352,0.0792917467023352,0.18793353000339524,0.18793353000339524,7.9236,7.9236,18.78,7.925,7.9238,18.796,18.7804,7.9291746702335235,7.9291746702335235,18.79335300033953,18.79335300033953,0.005,0.8997787181379486,0.8817589142058341,0.9094863744333703,0.8681038685486168,0.07684509569553463,0.01,0.01,True,30
2000,fixed_delta_0.01,F_delta_0.01,0.01,True,False,general,Bias-aware/Honest,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,5000,1.0,0.998,0.998,0.998,0.998,0.0006318227599572528,0.029264105021005484,0.706005228258548,0.04583482873656154,0.05437645815686511,0.29811778449380866,0.2949956031844536,0.34470689401067245,0.36033115469546906,0.39101703067762295,0.29779103100512144,0.0,-3.420735894978995,0.041450266725629126,0.001,0.001,0.07453168737131056,0.07453168737131056,0.1798553412177974,0.1798553412177974,7.4542,7.4542,17.9844,7.4542,7.4542,17.9858,17.9844,7.45316873713106,7.45316873713106,17.985534121779743,17.985534121779743,0.005,0.9247232106062873,0.9122253860262332,0.9317540957976281,0.902165849089131,0.06781786231509213,0.01,0.01,True,30
3000,fixed_delta_0.01,F_delta_0.01,0.01,True,False,general,Bias-aware/Honest,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,5000,1.0,0.9972,0.9972,0.9972,0.9972,0.000747283078893136,0.024835814905666272,0.7006793001937528,0.03841615938139314,0.045741926537748605,0.25296269480003336,0.25137023314831364,0.2856114945852264,0.29535016146304843,0.3156284725932818,0.2527587664547632,0.0,-3.425164185094334,0.03544533840060444,0.0016,0.0012,0.06828703624973156,0.06828703624973156,0.16893613765591267,0.16893613765591267,6.8338,6.8338,16.8914,6.8338,6.8338,16.8914,16.8914,6.828703624973161,6.828703624973161,16.893613765591265,16.893613765591265,0.005,0.949666389620998,0.9420807883557348,0.9541360781354646,0.9356856766152785,0.05700976071499733,0.01,0.01,True,30
4000,fixed_delta_0.01,F_delta_0.01,0.01,True,False,general,Bias-aware/Honest,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,5000,1.0,0.9986,0.9986,0.9986,0.9986,0.000528779727296718,0.022494778191566298,0.7084837645185182,0.033867733168680116,0.04065475361138822,0.2263322494712183,0.2250330421965154,0.25160892000752577,0.2594117274432559,0.27512515884156674,0.22621141862858613,0.0,-3.427505221808434,0.031750590935352804,0.0012,0.0002,0.06422069658565378,0.06422069658565378,0.16169972312754377,0.16169972312754377,6.4042,6.4042,16.1718,6.4042,6.4042,16.1718,16.1718,6.422069658565382,6.422069658565382,16.169972312754382,16.169972312754382,0.005,0.9621344938272232,0.9568395208941481,0.9654092168461667,0.9521892935998356,0.050936110014453626,0.01,0.01,True,30
5000,fixed_delta_0.01,F_delta_0.01,0.01,True,False,general,Bias-aware/Honest,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,5000,1.0,0.999,0.999,0.999,0.999,0.0004469899327725404,0.020731273687732032,0.7126064134740766,0.03085470851716024,0.03716999251798463,0.20757529279224354,0.20684617302265623,0.2295625750877402,0.2357262673549368,0.2495672459875724,0.20748850887181913,0.0,-3.429268726312267,0.029092179491710682,0.0006,0.0004,0.06122274479245999,0.06122274479245999,0.1562733845902196,0.1562733845902196,6.124,6.124,15.6234,6.124,6.124,15.6234,15.6234,6.122274479246004,6.122274479246004,15.627338459021965,15.627338459021965,0.005,0.9696758065565616,0.965642489075252,0.9722151642447843,0.9620284578154144,0.04676802236059394,0.01,0.01,True,30
500,fixed_delta_0.015,F_delta_0.015,0.015,True,True,both,Bias-aware/Honest,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,4691,0.9382,0.9978,0.9978,0.9978,0.9978,0.0006625948988635484,0.053994139128036384,0.7908107959309962,0.08267790438348196,0.09874024410668268,0.5392680584414499,0.523937477404925,0.6840884415614334,0.7524585932497796,0.9108193110603204,0.5365474546010762,0.0,-3.396005860871964,0.06827693729758812,0.001,0.0012,0.1031917452243594,0.1031917452243594,0.2267350637281619,0.2267350637281619,6.7344,6.7344,14.598,6.836,6.7752,15.051,14.6374,6.879449681623961,6.879449681623961,15.1156709152108,15.1156709152108,0.0075,0.802771614563693,0.756610663684228,0.8239582517771165,0.7294552866284457,0.13581369114275257,0.015,0.015,True,30
750,fixed_delta_0.015,F_delta_0.015,0.015,True,False,general,Bias-aware/Honest,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,4977,0.9954,0.9972,0.9972,0.9972,0.9972,0.000747283078893136,0.04472212010572254,0.7494031841316315,0.07078802377340418,0.08372580335615033,0.4529946068588833,0.444153435142828,0.5531278709617262,0.5926398441667329,0.6833457513568916,0.45156213898475545,0.0,-3.4052778798942773,0.059676981700503645,0.0018,0.001,0.09303544559924729,0.09303544559924729,0.2104519350060446,0.2104519350060446,6.1944,6.1944,13.9534,6.2036,6.1964,14.0274,13.9562,6.202363039949823,6.202363039949823,14.030129000402976,14.030129000402976,0.0075,0.8668046809168358,0.8384353039666629,0.8810942230493715,0.8190146536389585,0.10953256859039852,0.015,0.015,True,30
1000,fixed_delta_0.015,F_delta_0.015,0.015,True,False,general,Bias-aware/Honest,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,4961,0.9922,0.9968,0.9968,0.9968,0.9968,0.0007987189743583135,0.040047721069787705,0.7423691679780241,0.062464279246757924,0.07419451318975079,0.4037569030286269,0.398958474596423,0.48243687671743435,0.5108352922479712,0.5813973730568036,0.40270955556587057,0.0,-3.409952278930213,0.05394583018427997,0.0014,0.0018,0.08718213383875804,0.08718213383875804,0.20094967341154837,0.20094967341154837,5.8088,5.8088,13.3862,5.8094,5.8088,13.398,13.3864,5.812142255917207,5.812142255917207,13.396644894103225,13.396644894103225,0.0075,0.9000596381298573,0.8798494108746938,0.9102910718529156,0.8655298151160914,0.09614656723701082,0.015,0.015,True,30
1500,fixed_delta_0.015,F_delta_0.015,0.015,True,False,general,Bias-aware/Honest,5000,5000,1.0,0.0,5000,1.0,0,0.0,5000,1.0,5000,1.0,5000,1.0,4829,0.9658,0.9972,0.9972,0.9972,0.9972,0.000747283078893136,0.0344041005911835,0.7418828405305579,0.05253832602106797,0.06279622427697447,0.3417304149301607,0.3376500203193151,0.39874075958028427,0.4187250632538278,0.45958309133228137,0.34122052789206436,0.0,-3.415595899408817,0.04637403470146228,0.0014,0.0014,0.07979766351870103,0.07979766351870103,0.18884020078676697,0.18884020078676697,5.3168,5.3168,12.583,5.3168,5.3168,12.5834,12.583,5.3198442345800725,5.3198442345800725,12.5893467191178,12.5893467191178,0.0075,0.9332236313574714,0.9210903608074635,0.9396821312438471,0.9119075769974694,0.07997376963240348,0.015,0.015,True,30
